Season,Episode,Title,Description,AirDate,Rating,Voters
3,15,Origins of Vampire Mythology,"While Britta struggles to stay away from her old carny boyfriend, Jeff becomes obsessed with their relationship. Meanwhile, the dean stops by Troy and Abed's to recruit Troy for the dean of the school of refrigeration.",12 Apr. 2012,8.0,"(3,283)"
3,16,Virtual Systems Analysis,"After sending Troy and Britta on a date, Annie volunteers to keep Abed company in his Dreamatorium.",19 Apr. 2012,8.5,"(3,729)"
3,17,Basic Lupine Urology,"When the yam the study group was growing for biology class is killed, Troy and Abed are on the case.",26 Apr. 2012,9.4,"(5,551)"
3,18,Course Listing Unavailable,"A fellow student has died and Biology class has been canceled, meaning everyone has to retake it in summer school. When the memorial service turns into a riot, Chang is granted special authoritative powers.",3 May 2012,8.1,"(3,194)"
3,19,Curriculum Unavailable,"When Abed claims the Dean has been replaced by a doppelgänger he is forced to take psychiatric treatment. Naturally, the rest of the study group joins him at his session with Dr. Heidi.",10 May 2012,9.1,"(4,285)"
3,20,Digital Estate Planning,"The study group must help Pierce win a video game so that he can claim his inheritance from his father, but somebody may be out to ensure that he loses.",17 May 2012,9.4,"(5,706)"
3,21,The First Chang Dynasty,"The Study Group, now known as the ""Greendale Seven,"" launches a plot to rescue the real dean Pelton and end Chang's reign of terror over Greendale.",17 May 2012,9.0,"(3,952)"
3,22,Introduction to Finality,"Jeff faces an old nemesis as Shirley and Pierce square off in Greendale court, Abed succumbs to his evil alter ego, and Troy decides to meet his destiny at air conditioning school.",17 May 2012,8.7,"(3,558)"
4,1,History 101,"While the Dean creates a Hunger Games-style competition for admission into a History of Ice Cream class, the final class Jeff needs to graduate and a fear of graduation causes Abed to retreat to his happy place.",7 Feb. 2013,7.2,"(3,606)"
4,2,Paranormal Parentage,"The study group's Halloween plans are put on hold when Pierce locks himself in the panic room of his ""haunted"" mansion.",14 Feb. 2013,7.5,"(3,226)"
4,3,Conventions of Space and Time,"At the Inspector SpaceTime Convention, Abed finds a new ""soulmate,"" Jeff discovers he looks like one of the show's villains, Shirley and Pierce join a focus group, and Annie pretends to be Jeff's wife.",21 Feb. 2013,7.2,"(3,181)"
4,4,Alternative History of the German Invasion,"The Study Group loses access to the study room to the German foosballers, and Chang returns to campus, claiming to be suffering from ""Changnesia.""",28 Feb. 2013,7.0,"(3,009)"
4,5,Cooperative Escapism in Familial Relations,"While Jeff and Britta spend Thanksgiving with Jeff's newly-discovered father and brother, the rest of the Study Group tries to escape from Shirley's dysfunctional family Thanksgiving celebration.",7 Mar. 2013,7.4,"(3,049)"
4,6,Advanced Documentary Filmmaking,"Abed makes a new documentary chronicling Greendale's effort to get a research grant for ""Changnesia,"" as well as Jeff's efforts to prove that Chang is faking his disease.",14 Mar. 2013,7.5,"(2,949)"
4,7,Economics of Marine Biology,"Dean Pelton and Annie try to land a ""whale"" student while Jeff is assigned to keep Pierce occupied. Meanwhile, Troy and Shirley take a physical education education course, and Abed creates a fraternity to annoy the dean.",21 Mar. 2013,6.7,"(3,002)"
4,8,Herstory of Dance,"While the dean sets up a Sadie Hawkins dance, Britta puts together a competing Sophie B. Hawkins dance. Meanwhile, Abed is set up with two dates to both dances by Annie and Shirley.",4 Apr. 2013,7.8,"(3,208)"
4,9,Intro to Felt Surrogacy,Dean Pelton prompts the study group to use puppets to relive the traumatic events of a recent adventure.,11 Apr. 2013,6.8,"(3,494)"
